Env_code,Rep,Entry,RIL_ID,FTdap,FTgdd
IA16,2,20,RIL20,86,2081
IA16,2,21,RIL21,.,.
IA16,2,22,RIL22,90,2175
IA16,2,23,RIL23,83,2013
IA16,2,24,RIL24,77,1860.5
IA16,2,25,RIL25,69,1676
IA16,2,27,RIL27,69,1676
IA16,2,28,RIL28,86,2081
IA16,2,29,RIL29,65,1591
IA16,2,30,RIL30,69,1676
IA16,2,31,RIL31,83,2013
IA16,2,32,RIL32,77,1860.5
IA16,2,33,RIL33,69,1676
IA16,2,34,RIL34,83,2013
IA16,2,35,RIL35,90,2175
IA16,2,36,RIL36,86,2081
IA16,2,37,RIL37,71,1723
IA16,2,38,RIL38,86,2081
IA16,2,39,RIL39,65,1591
IA16,2,40,RIL40,70,1700.5
IA16,2,41,RIL41,77,1860.5
IA16,2,42,RIL42,71,1723
IA16,2,43,RIL43,80,1940.5
IA16,2,44,RIL44,77,1860.5
IA16,2,45,RIL45,69,1676
IA16,2,46,RIL46,83,2013
IA16,2,47,RIL47,74,1803.5
IA16,2,48,RIL48,77,1860.5
IA16,2,49,RIL49,71,1723
IA16,2,50,RIL50,80,1940.5
IA16,2,51,RIL51,83,2013
IA16,2,52,RIL52,80,1940.5
IA16,2,53,RIL53,71,1723
IA16,2,54,RIL54,86,2081
IA16,2,55,RIL55,69,1676
IA16,2,56,RIL56,74,1803.5
IA16,2,57,RIL57,71,1723
IA16,2,58,RIL58,77,1860.5
IA16,2,59,RIL59,69,1676
IA16,2,60,RIL60,80,1940.5
IA16,2,61,RIL61,83,2013
IA16,2,62,RIL62,74,1803.5
IA16,2,63,RIL63,72,1748
IA16,2,64,RIL64,71,1723
IA16,2,65,RIL65,80,1940.5
IA16,2,66,RIL66,80,1940.5
IA16,2,68,RIL68,80,1940.5
IA16,2,69,RIL69,80,1940.5
IA16,2,70,RIL70,71,1723
IA16,2,71,RIL71,69,1676
IA16,2,72,RIL72,80,1940.5
IA16,2,73,RIL73,88,2140
IA16,2,74,RIL74,90,2175
IA16,2,75,RIL75,86,2081
IA16,2,76,RIL76,90,2175
IA16,2,77,RIL77,80,1940.5
IA16,2,78,RIL78,.,.
IA16,2,79,RIL79,74,1803.5
IA16,2,80,RIL80,80,1940.5
IA16,2,81,RIL81,.,.
IA16,2,82,RIL82,77,1860.5
IA16,2,83,RIL83,69,1676
IA16,2,84,RIL84,71,1723
IA16,2,85,RIL85,74,1803.5
IA16,2,86,RIL86,93,2235.5
IA16,2,87,RIL87,80,1940.5
IA16,2,88,RIL88,80,1940.5
IA16,2,89,RIL89,83,2013
IA16,2,90,RIL90,88,2140
IA16,2,91,RIL91,80,1940.5
IA16,2,92,RIL92,86,2081
IA16,2,93,RIL93,86,2081
IA16,2,94,RIL94,83,2013
IA16,2,95,RIL95,86,2081
IA16,2,96,RIL96,74,1803.5
IA16,2,97,RIL97,71,1723
IA16,2,98,RIL98,72,1748
IA16,2,99,RIL99,77,1860.5
IA16,2,100,RIL100,71,1723
IA16,2,101,RIL101,83,2013
IA16,2,102,RIL102,.,.
IA16,2,103,RIL103,93,2235.5
IA16,2,104,RIL104,90,2175
IA16,2,105,RIL105,77,1860.5
IA16,2,106,RIL106,90,2175
IA16,2,107,RIL107,90,2175
IA16,2,108,RIL108,80,1940.5
IA16,2,109,RIL109,83,2013
IA16,2,110,RIL110,71,1723
IA16,2,111,RIL111,88,2140
IA16,2,112,RIL112,74,1803.5
IA16,2,113,RIL113,69,1676
IA16,2,114,RIL114,74,1803.5
IA16,2,115,RIL115,88,2140
IA16,2,116,RIL116,90,2175
IA16,2,117,RIL117,74,1803.5
IA16,2,118,RIL118,69,1676
IA16,2,119,RIL119,90,2175
IA16,2,120,RIL120,93,2235.5
IA16,2,121,RIL121,71,1723
IA16,2,122,RIL122,74,1803.5
IA16,2,123,RIL123,77,1860.5
IA16,2,124,RIL124,80,1940.5
IA16,2,125,RIL125,80,1940.5
IA16,2,126,RIL126,69,1676
IA16,2,127,RIL127,90,2175
IA16,2,128,RIL128,80,1940.5
IA16,2,129,RIL129,77,1860.5
IA16,2,130,RIL130,96,2288
IA16,2,131,RIL131,.,.
IA16,2,132,RIL132,72,1748
IA16,2,133,RIL133,86,2081
IA16,2,134,RIL134,69,1676
IA16,2,135,RIL135,71,1723
IA16,2,136,RIL136,74,1803.5
IA16,2,137,RIL137,80,1940.5
IA16,2,138,RIL138,72,1748
IA16,2,139,RIL139,69,1676
IA16,2,140,RIL140,72,1748
IA16,2,141,RIL141,80,1940.5
IA16,2,142,RIL142,69,1676
IA16,2,143,RIL143,80,1940.5
IA16,2,144,RIL144,77,1860.5
IA16,2,145,RIL145,77,1860.5
IA16,2,146,RIL146,83,2013
IA16,2,147,RIL147,77,1860.5
IA16,2,148,RIL148,72,1748
IA16,2,149,RIL149,71,1723
IA16,2,150,RIL150,90,2175
IA16,2,151,RIL151,72,1748
IA16,2,152,RIL152,90,2175
IA16,2,153,RIL153,88,2140
IA16,2,154,RIL154,80,1940.5
IA16,2,156,RIL156,71,1723
IA16,2,157,RIL157,83,2013
IA16,2,158,RIL158,69,1676
IA16,2,159,RIL159,93,2235.5
IA16,2,160,RIL160,80,1940.5
IA16,2,162,RIL162,80,1940.5
IA16,2,163,RIL163,65,1591
IA16,2,164,RIL164,90,2175
IA16,2,165,RIL165,83,2013
IA16,2,166,RIL166,71,1723
IA16,2,167,RIL167,74,1803.5
IA16,2,168,RIL168,72,1748
IA16,2,169,RIL169,80,1940.5
IA16,2,170,RIL170,80,1940.5
IA16,2,171,RIL171,74,1803.5
IA16,2,172,RIL172,74,1803.5
IA16,2,173,RIL173,86,2081
IA16,2,174,RIL174,72,1748
IA16,2,175,RIL175,97,2312.5
IA16,2,176,RIL176,77,1860.5
IA16,2,177,RIL177,88,2140
IA16,2,178,RIL178,80,1940.5
IA16,2,179,RIL179,69,1676
IA16,2,180,RIL180,90,2175
IA16,2,181,RIL181,69,1676
IA16,2,182,RIL182,71,1723
IA16,2,183,RIL183,69,1676
IA16,2,184,RIL184,80,1940.5
IA16,2,185,RIL185,74,1803.5
IA16,2,186,RIL186,88,2140
IA16,2,187,RIL187,83,2013
IA16,2,188,RIL188,72,1748
IA16,2,189,RIL189,74,1803.5
IA16,2,190,RIL190,80,1940.5
IA16,2,191,RIL191,88,2140
IA16,2,192,RIL192,80,1940.5
IA16,2,193,RIL193,80,1940.5
IA16,2,194,RIL194,83,2013
IA16,2,195,RIL195,80,1940.5
IA16,2,196,RIL196,69,1676
IA16,2,197,RIL197,74,1803.5
IA16,2,198,RIL198,93,2235.5
IA16,2,199,RIL199,86,2081
IA16,2,200,RIL200,69,1676
IA16,2,201,RIL201,84,2033.5
IA16,2,202,RIL202,93,2235.5
IA16,2,203,RIL203,69,1676
IA16,2,204,RIL204,77,1860.5
IA16,2,205,RIL205,80,1940.5
IA16,2,206,RIL206,72,1748
IA16,2,207,RIL207,65,1591
IA16,2,208,RIL208,69,1676
IA16,2,209,RIL209,69,1676
IA16,2,210,RIL210,90,2175
IA16,2,211,RIL211,83,2013
IA16,2,212,RIL212,69,1676
IA16,2,213,RIL213,65,1591
IA16,2,214,RIL214,71,1723
IA16,2,215,RIL215,83,2013
IA16,2,217,RIL217,.,.
IA16,2,218,RIL218,80,1940.5
IA16,2,219,RIL219,77,1860.5
IA16,2,220,RIL220,86,2081
IA16,2,221,RIL221,77,1860.5
IA16,2,222,RIL222,74,1803.5
IA16,2,223,RIL223,71,1723
IA16,2,224,RIL224,72,1748
IA16,2,225,RIL225,77,1860.5
IA16,2,226,RIL226,80,1940.5
IA16,2,227,RIL227,69,1676
IA16,2,229,RIL229,80,1940.5
IA16,2,230,RIL230,80,1940.5
IA16,2,231,RIL231,93,2235.5
IA16,2,232,RIL232,83,2013
IA16,2,233,RIL233,71,1723
IA16,2,234,RIL234,69,1676
IA16,2,235,RIL235,71,1723
IA16,2,237,RIL237,77,1860.5
IA16,2,238,RIL238,80,1940.5
IA16,2,239,RIL239,86,2081
IA16,2,240,RIL240,83,2013
IA16,2,241,RIL241,77,1860.5
IA16,2,242,RIL242,83,2013
IA16,2,243,RIL243,69,1676
IA16,2,244,RIL244,71,1723
IA16,2,245,RIL245,72,1748
IA16,2,246,RIL246,96,2288
IA16,2,247,RIL247,72,1748
IA16,2,248,RIL248,71,1723
